tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
3436,AskPlayStation,False,Tue Oct 31 22:45:52 +0000 2017,"@116521 Hola Diego, si claro. Por favor siguenos en Twitter: @AskPlayStation para más instrucciones en mensaje directo.",,3437
3437,116521,True,Tue Oct 31 13:57:22 +0000 2017,@116216 ¿me pueden seguir para una consulta por privado?,3436,
3438,HPSupport,False,Tue Oct 31 22:38:30 +0000 2017,"@116522 Hello, I have responded via private message. Thanks! ^Clayton",,3439
3439,116522,True,Tue Oct 31 21:07:39 +0000 2017,"@116523 From tech rep: HP won't regionalize my current, working printer, wants me to buy a new one. What? Bad business. Lost this military customer",3438,3440
3440,116523,True,Tue Oct 31 20:25:57 +0000 2017,@116522 Apologies. Let me know if you are not contacted within the next day.,3439,3441
3441,116522,True,Tue Oct 31 19:00:43 +0000 2017,@116523 Congrats on worst customer support ever! Over 24 hours since 1st contact and still no solution to simple problem. The worst.,3440,
3442,ChaseSupport,False,Tue Oct 31 22:40:58 +0000 2017,@116524 2/2 sure to submit your feedback. ^BG,,3443
3443,116524,True,Tue Oct 31 22:19:15 +0000 2017,2) @116016 @ChaseSupport @116525 and yet it will log me in regardless via iOS and website. What kind of lax security are you running?,"3442,3444",
3444,ChaseSupport,False,Tue Oct 31 22:40:58 +0000 2017,"@116524 1/2 Hello, Chase Online passwords are case sensitive. We advise to change your password if you haven't done so, and we'll make","3445,3446,3447",3443
3445,116524,True,Tue Oct 31 22:45:34 +0000 2017,@ChaseSupport Furthermore @116016 @ChaseSupport @116525 you tweeted this back in 2014. So don’t lie to us! https://t.co/XNy5Naulvg,,3444
3446,116524,True,Tue Oct 31 22:44:30 +0000 2017,@ChaseSupport In fact it’s well shared on several forums @116016 @ChaseSupport @116525 https://t.co/ZbF6Nnmoty,,3444
3447,116524,True,Tue Oct 31 22:43:18 +0000 2017,@ChaseSupport Just tested it’s not was alerted to this fact by a coworker. @116526 even had an article about this https://t.co/QU4mifxH9D @116525,,3444
3448,AskTarget,False,Sun Nov 26 00:03:02 +0000 2017,"@116527 Please DM us more details about your experience, so we can take a further look and help prevent this from happening. Thanks for your patience!",3449,3450
3449,116527,True,Sun Nov 26 00:21:15 +0000 2017,"@AskTarget Well, I’ve already called customer service three times and they still haven’t resolved my issue but I supposed I’ll send a DM and see if there is anything you can do.",,3448
3450,116527,True,Sat Nov 25 15:23:55 +0000 2017,It is painfully evident why retail places like @116062 are losing out to @115821. The customer service experience is night and day. #targetsucks,3448,
3451,AskTarget,False,Sat Nov 25 23:57:09 +0000 2017,"@116528 Please DM us more details about your experience, so we can take a further look and assist you. Thanks for your patience!",,3452
3452,116528,True,Sat Nov 25 15:22:20 +0000 2017,"@AskTarget you do a great job empowering your employees/managers to do the right thing for customers, oh wait, you don’t. Never coming back.","3451,3453",
3454,AskTarget,False,Sat Nov 25 23:56:06 +0000 2017,"@116529 We are happy to help you. However, stores won't be able to ship this crib bedding to you, so please let us have a zip code and we will look for inventory around you. Thanks for reaching out!",3455,3456
3455,116529,True,Sun Nov 26 00:11:04 +0000 2017,"@AskTarget I’ve checked the stores near my zip 60431. I have friends in the the following states: MI, OH, KY, IA, GA, FL. Still couldn’t find anything. I really want to find this bedding for my nursery.",3457,3454
3457,AskTarget,False,Sun Nov 26 14:55:31 +0000 2017,"@116529 That's a super cute set! We apologize that you're unable to find it. It's still showing as an active item in our system, so we encourage you to continue checking for availability. Thank you.",,3455
3456,116529,True,Sat Nov 25 15:21:08 +0000 2017,@116062 I’m trying to find DPCI 030-02-8711. No stores locally have it. Can you help me find it at any store in the US? Called Target CSR and no help.,3454,
3458,AskeBay,False,Tue Oct 31 22:57:41 +0000 2017,"@116530 Curious! Well, for now, if you upload a photo to your draft listing you can access it by going to the draft from your app. 😊 ^K",3459,3460
3459,116530,True,Tue Oct 31 23:02:28 +0000 2017,@AskeBay I add it on the computer and save it. I go on the ebay app and upload a picture that way. Was just curious why it went away. :),,3458
3460,116530,True,Tue Oct 31 22:09:27 +0000 2017,"@AskeBay It was a feature when you were selling an item from your computer. You clicked ""send to phone"". That feature is gone. :(",3458,3461
3461,AskeBay,False,Tue Oct 31 21:52:53 +0000 2017,"@116530 the listing from phone or computer to access that photo. Was this feature in the Sell Your Item form, or somewhere else? 2/2 ^K",3460,3462
3462,116530,True,Tue Oct 31 21:34:32 +0000 2017,@115937 Why did you get rid of the feature to add a picture to your phone from the computer? That is extremely annoying!!!,"3461,3463",
3464,AskeBay,False,Tue Oct 31 22:44:08 +0000 2017,@116531 Can you let us know more about what was promised? We’re here to help. ^BK,,3465
3465,116531,True,Tue Oct 31 22:39:09 +0000 2017,@AskeBay No it's for the promises @115937 made and now are taking back!,3464,3466
3466,AskeBay,False,Tue Oct 31 22:36:47 +0000 2017,@116531 Is this in relation to your seller performance level? Please DM us with more details so we can review our options! ^BK,3465,3467
3467,116531,True,Tue Oct 31 22:12:26 +0000 2017,@115937 unacceptable telling people they are in the affected area right after #HurricaneIrma (I had no power for 5 days) &amp; now saying I'm not!,3466,
3468,AskeBay,False,Tue Oct 31 22:42:50 +0000 2017,@116532 Hey Rachel - I will definitely pass that insight over to our tech team. Thank you for reaching out to us. ^BB,,3469
3469,116532,True,Tue Oct 31 22:29:20 +0000 2017,@115937 The 'most relevant' setting on watch list is a waste of time and as a default setting adds a step. Stop it.,3468,
3470,AskeBay,False,Tue Oct 31 22:42:02 +0000 2017,"@116533 Let's take a look. Can I ask you to DM us your email address, full name and registered postal code so we can review?^CM",3471,3472
3471,116533,True,Thu Nov 02 20:12:42 +0000 2017,@AskeBay I still need weekly sales report for 10/1-10/7.  I call every day about this.  I will continue to tweet and call until it's fixed. DM'd you.,3473,3470
3473,AskeBay,False,Thu Nov 02 21:31:15 +0000 2017,@116533 We’ve responded to your DM with some more info on this. Let us know if you have any questions! Thank you! ^LL,,3471
3472,116533,True,Tue Oct 31 22:11:50 +0000 2017,@AskeBay I need my weekly sales report from 10/1-10/7.  Will continue to call the #Philippines until this issue is fixed (though I doubt this helps).,3470,3474
3474,AskeBay,False,Mon Oct 30 22:12:58 +0000 2017,@116533 That's no good. We'll definitely look into that. Are you still seeing that issue? Please let us know. ^CM,3472,3475
3475,116533,True,Mon Oct 30 15:41:22 +0000 2017,@AskeBay #Ebay is super slow and extra glitchy today!  Making my listing process fun and productive!  Thanks!!!  (Fix the site please).,3474,
3476,sainsburys,False,Wed Nov 22 10:01:03 +0000 2017,"@116534 Hi there, sorry about this. Could you send me a pic of the barcode please? Which store did you buy this from? Robbie",3477,3478
3477,116534,True,Wed Nov 22 10:01:52 +0000 2017,"@sainsburys It’s a multi pack so I don’t have the barcode I’m afraid, it was Whitechapel in London",3479,3476
3479,sainsburys,False,Wed Nov 22 12:26:20 +0000 2017,"@116534 Thank you, can you confirm the right product here - https://t.co/dcx0Duh9bQ?
Robbie",,3477
3478,116534,True,Wed Nov 22 09:52:15 +0000 2017,.@sainsburys what happened to the rest of the chocolate on my corn cakes?? 😭😭😭 https://t.co/VQwWOnWlFe,3476,
3480,DropboxSupport,False,Tue Oct 31 22:47:46 +0000 2017,"@116535 Hey, that’s great, Danaan! We’re glad to hear that you got this taken care of. Thanks for letting us know. Cheers 🙂",3481,3482
3481,116535,True,Wed Nov 01 18:27:45 +0000 2017,@DropboxSupport One more question: how do I enable Smart Sync?,3483,3480
3483,DropboxSupport,False,Thu Nov 02 10:13:00 +0000 2017,"@116535 Hi again, Smart Sync can be enabled on your Business account using the steps here: https://t.co/yErfKHJXdi",,3481
3482,116535,True,Tue Oct 31 16:24:49 +0000 2017,"@DropboxSupport ah, yes. I had a work email on my biz acct, which was linked to my personal acct. I unlinked them, tried the link again and it worked. Thx!",3480,3484
3484,DropboxSupport,False,Tue Oct 31 09:34:36 +0000 2017,"@116535 Hi again, do you have two emails, a work and personal account, and are they linked? Are you able to login to your personal account first?",3482,3485
3485,116535,True,Mon Oct 30 15:49:06 +0000 2017,"@DropboxSupport hi, when I follow the link, dropbox asks me to log in with my biz account. I want to apply it to my personal account",3484,3486
3486,DropboxSupport,False,Mon Oct 30 13:46:31 +0000 2017,"@116535 Hi Danaan, what error are you getting when you redeem the key for your Dropbox account? Did you have Plus before with EVH?",3485,3487
3487,116535,True,Sat Oct 28 19:30:19 +0000 2017,@DropboxSupport having trouble redeeming dropbox plus annual subscription I bought from Dell. Help?,3486,
3488,BofA_Help,False,Tue Oct 31 22:53:04 +0000 2017,@116536 We apologize for the inconvenience. If you need additional help please let us know. ^jv,,3489
3489,116536,True,Tue Oct 31 22:45:10 +0000 2017,@BofA_Help I went into my Branch and was told it was not possible to set up monthly electronic payment into a business account at BofA. Used KeyBank.,3488,3490
3490,BofA_Help,False,Tue Oct 31 16:11:52 +0000 2017,"@116536 Hi Brad, we saw that you mentioned us. Were you able to get the problem resolved? If not, we’d like to help. Thank you. ^nw",3489,3491
3491,116536,True,Tue Oct 31 15:59:13 +0000 2017,Just wanted to pay my shop rent to new landlord. Amazing. Had to use my Key Bank account to set up payments to the Bank of America account.,3490,3492
3492,116536,True,Tue Oct 31 15:57:47 +0000 2017,Bank of America strikes out again. They cannot set up a reoccurring electronic deposit from my account to a business account at their bank!,3491,
3493,BofA_Help,False,Tue Oct 31 22:50:17 +0000 2017,@116537  Pls send us your full name/ZIP/phone#/account type so our Social Care Team can help you. ^cr,3494,3495
3494,116537,True,Tue Oct 31 22:53:11 +0000 2017,@BofA_Help Name: Muyiwa Dele Olatunde; Zip:30093; Phone#: 7703743799; Account Type: Checking &amp; Savings,3496,3493
3496,BofA_Help,False,Tue Oct 31 22:59:59 +0000 2017,"@116537 Thanks for the info, our Social Care Team will follow up with you. ^cr",3497,3494
3497,116537,True,Tue Oct 31 23:03:18 +0000 2017,"@BofA_Help Another promise!
Am waiting...","3498,3499",3496
3498,BofA_Help,False,Wed Nov 01 17:11:21 +0000 2017,@116537 Hi Muyiwa. Thank you for speaking with us last night. We will research your account and follow up with you again today. Thanks! ^bc,3500,3497
3500,116537,True,Wed Nov 01 17:30:03 +0000 2017,"@BofA_Help Thanks for the call, pls let me know if you need any information from me to help fast track ur research",,3498
3499,BofA_Help,False,Wed Nov 01 17:43:58 +0000 2017,@116537 Thank you. ^bc,"3501,3502",3497
3501,116537,True,Thu Nov 02 15:10:00 +0000 2017,@BofA_Help Gud 2 know dat social media could help &amp; succeed where over 4mnths of patience + several hrs of weekly calls &amp; branch visitation fails...,,3499
3502,116537,True,Thu Nov 02 15:12:56 +0000 2017,"@BofA_Help Big thks 2 d social media team 4 ur prompt intervention &amp; resolution.
I however await d feedback on d pending issue though.
Thks once again",3503,3499
3503,BofA_Help,False,Thu Nov 02 16:41:06 +0000 2017,@116537 Thank you for your feedback. We are glad we were able to help. Have a great day! ^bc,,3502
3495,116537,True,Tue Oct 31 22:40:19 +0000 2017,@116035 is this how u treat immigrants who trusted u with their funds. I see dis as u been racially abusing imigrants. #ReleasemyFund,3493,
3504,BofA_Help,False,Tue Oct 31 22:49:08 +0000 2017,"@116538 Hello, we saw your Twitter post. Is there anything we can do to help? ^sp
.",,3505
3505,116538,True,Tue Oct 31 22:23:48 +0000 2017,I see you @77931 💁🏾✨✨✨ https://t.co/vXo3WTPwWt,"3504,3506",
3507,BofA_Help,False,Tue Oct 31 22:38:57 +0000 2017,@116537 You can send us a message by clicking the link below. ^cr https://t.co/CoOXedUuUC,,3508
3508,116537,True,Tue Oct 31 22:32:42 +0000 2017,@116035 it's 90days by ur calculatn &amp;over 4mnths by mine.U're unjustifiably &amp; fraudulently holding my money thereby holding me2ransom,"3507,3509",
3509,BofA_Help,False,Tue Oct 31 22:38:42 +0000 2017,"@116537 Hi, we'd like to know what happened. Pls send us additional details with your name/ZIP/phone#/account type and we'll follow up. ^cr",,3508
3510,XboxSupport,False,Tue Oct 31 22:59:15 +0000 2017,@116539 Hello! Would you mind following us and sending a Dm when you are so we can gather more info?  ^RR,,3511
3511,116539,True,Tue Oct 31 22:45:16 +0000 2017,@116540 Read the previous tweets in this chain? @XboxSupport,3510,3512
3512,116540,True,Tue Oct 31 16:56:00 +0000 2017,@116539 What do you need help with? #XboxHelp,3511,3513
3513,116539,True,Tue Oct 31 16:54:52 +0000 2017,@XboxSupport Can you actually help or not?,3512,3514
3514,116539,True,Mon Oct 30 19:23:28 +0000 2017,@XboxSupport There is literally no way to force this to download the remaining 62%. You have basically bricked my console https://t.co/ZWSH0ZHJ0J,3513,3515
3515,116539,True,Mon Oct 30 19:22:25 +0000 2017,@XboxSupport Particularly as it's impossible to restart a game that isn't finished but has enough downloaded to load up,3514,3516
3516,116539,True,Mon Oct 30 19:21:16 +0000 2017,@XboxSupport Since the latest update everytime I turn the console on I have to manually restart all downloads. When will you fix this?,3515,
3517,XboxSupport,False,Tue Oct 31 22:51:30 +0000 2017,@116541 Hello! Would you mind following us and sending a DM when you are so we can gather more info?  ^RR,,3518
3518,116541,True,Tue Oct 31 22:23:15 +0000 2017,@XboxSupport I need to get in contact with someone who works for Xbox as need help,3517,
3519,XboxSupport,False,Tue Oct 31 22:50:28 +0000 2017,"@116542 If you have Xbox related questions, we'd be happy to help! Tweet us for official Xbox support ^EZ",,3520
3520,116542,True,Tue Oct 31 22:38:56 +0000 2017,@116543 Console exclusive and Xbox Play Anywhere?,3519,3521
3521,116543,True,Tue Oct 31 17:59:00 +0000 2017,You won't want to miss this - trust me! #Xbox https://t.co/9Ka8bXEhWx,3520,
3522,XboxSupport,False,Tue Oct 31 22:50:12 +0000 2017,@116544 Hi there! The bind button is located on the side of the console nest to the USB port.  ^JA,3523,3524
3523,116544,True,Tue Oct 31 23:09:26 +0000 2017,@XboxSupport Hi! Im on the Xbox One S and I can 't find a button on the side of the consol.,3525,3522
3525,XboxSupport,False,Tue Oct 31 23:49:11 +0000 2017,"@116544 Apologies for the confusion there, this would be located in the front right part of the console: https://t.co/9LGBGRgXBp  ^JA",3526,3523
3526,116544,True,Wed Nov 01 00:03:12 +0000 2017,"@XboxSupport no problem, so it's the number 4 am I correct?",3527,3525
3527,XboxSupport,False,Wed Nov 01 00:22:39 +0000 2017,"@116544 Correct. If you have any other support questions, just let us know.  ^JA",,3526
3524,116544,True,Tue Oct 31 22:10:06 +0000 2017,@XboxSupport Where is the bind button on the xbox one s console???,3522,
3528,XboxSupport,False,Tue Oct 31 22:48:36 +0000 2017,"@116545 Hello, for safety reasons only the accounts parental guardian or the account user can contact us for account issues. ^CO",3529,3530
3529,116545,True,Wed Nov 01 08:36:51 +0000 2017,@XboxSupport My mum doesn't have twitter and you don't seem to have a number anywhere to phone...,,3528
